<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20190730;094600;5.5945000;5.5980000;5.5795000;5.5980000;1094
20190730;094700;5.5979000;5.6012000;5.5830000;5.6009000;1091
20190730;094800;5.6006000;5.6009000;5.5840000;5.5973700;651
20190730;094900;5.5976000;5.5988000;5.5860000;5.5979000;737
20190730;095000;5.5985000;5.5998000;5.5870000;5.5977000;637
20190730;095100;5.5992000;5.5997000;5.5962000;5.5990000;500
20190730;095200;5.5995000;5.6015000;5.5860000;5.6002000;759
20190730;095300;5.6002000;5.6005000;5.5865000;5.5986700;529
20190730;095400;5.5992000;5.5996000;5.5815000;5.5984000;789
20190730;095500;5.5985000;5.5986000;5.5820000;5.5965400;1025
20190730;095600;5.5965400;5.5973300;5.5835000;5.5965000;389
20190730;095700;5.5972000;5.6006000;5.5830000;5.5972000;894
20190730;095800;5.5977000;5.5979000;5.5898000;5.5972000;505
20190730;095900;5.5974000;5.5978000;5.5905000;5.5969000;475
20190730;100000;5.5977000;5.6005000;5.5854000;5.5987000;1016
20190730;100100;5.5993000;5.6003700;5.5870000;5.5982000;875
20190730;100200;5.5963000;5.5984000;5.5953000;5.5967000;384
20190730;100300;5.5975000;5.5989000;5.5865000;5.5971000;838
20190730;100400;5.5971000;5.5975000;5.5845000;5.5968000;560
20190730;100500;5.5968000;5.5971000;5.5825000;5.5959000;841
20190730;100600;5.5967000;5.5967000;5.5945000;5.5961000;418
20190730;100700;5.5961000;5.5966400;5.5805000;5.5952500;1089
20190730;100800;5.5950000;5.5966000;5.5840000;5.5961000;456
20190730;100900;5.5961000;5.5970000;5.5830000;5.5939400;1099
20190730;101000;5.5948800;5.5960000;5.5820000;5.5932000;1204
20190730;101100;5.5937000;5.5968000;5.5825000;5.5950000;1121
20190730;101200;5.5959000;5.5970000;5.5820000;5.5964000;584
20190730;101300;5.5964000;5.5964000;5.5830000;5.5946000;479
20190730;101400;5.5954000;5.5957000;5.5825000;5.5936000;622
20190730;101500;5.5946000;5.5948000;5.5913000;5.5939000;341
20190730;101600;5.5949000;5.5950000;5.5917000;5.5946000;272
20190730;101700;5.5946900;5.5949000;5.5914000;5.5943000;414
20190730;101800;5.5923000;5.5951000;5.5912000;5.5944000;657
20190730;101900;5.5921000;5.5955900;5.5916000;5.5941600;246
20190730;102000;5.5944600;5.5964500;5.5825000;5.5949000;647
20190730;102100;5.5959000;5.5964000;5.5830000;5.5947000;296
20190730;102200;5.5962000;5.5964000;5.5942000;5.5960700;378
20190730;102300;5.5956000;5.5962000;5.5939000;5.5955000;274
20190730;102400;5.5958700;5.5962000;5.5830000;5.5959000;636
20190730;102500;5.5945000;5.5966800;5.5840000;5.5954000;623
20190730;102600;5.5965900;5.5970700;5.5945000;5.5965000;515
20190730;102700;5.5966000;5.5972000;5.5944000;5.5963600;339
20190730;102800;5.5968000;5.5974000;5.5860000;5.5967000;485
20190730;102900;5.5967000;5.5971000;5.5850000;5.5952000;689
20190730;103000;5.5965000;5.5965700;5.5840000;5.5948000;842
20190730;103100;5.5941000;5.5962000;5.5815000;5.5957000;907
20190730;103200;5.5957000;5.5964400;5.5840000;5.5949000;622
20190730;103300;5.5954000;5.5971000;5.5850000;5.5959000;735
20190730;103400;5.5965000;5.5970000;5.5850000;5.5965000;542
20190730;103500;5.5967000;5.5969000;5.5825000;5.5963000;540
20190730;103600;5.5966000;5.5971000;5.5941000;5.5962000;539
20190730;103700;5.5944000;5.5971000;5.5942000;5.5943000;465
20190730;103800;5.5964000;5.5986900;5.5850000;5.5959000;458
20190730;103900;5.5969000;5.5991300;5.5860000;5.5977000;859
20190730;104000;5.5979000;5.5984000;5.5957000;5.5970000;381
20190730;104100;5.5973000;5.5978000;5.5825000;5.5959000;570
20190730;104200;5.5964000;5.5965000;5.5938000;5.5961000;266
20190730;104300;5.5958000;5.5965000;5.5942000;5.5957000;179
20190730;104400;5.5959000;5.5966000;5.5850000;5.5956000;520
20190730;104500;5.5946000;5.5957000;5.5835000;5.5947000;492
20190730;104600;5.5944000;5.5955000;5.5910000;5.5940000;547
20190730;104700;5.5946000;5.5960000;5.5921000;5.5951000;995
20190730;104800;5.5941000;5.5958000;5.5800000;5.5928000;734
20190730;104900;5.5926000;5.5937000;5.5820000;5.5931000;494
20190730;105000;5.5931000;5.5956000;5.5815000;5.5930000;936
20190730;105100;5.5942000;5.5945000;5.5830000;5.5918000;577
20190730;105200;5.5936600;5.5939200;5.5815000;5.5937000;489
20190730;105300;5.5927000;5.5937000;5.5800000;5.5904000;845
20190730;105400;5.5905000;5.5905600;5.5775000;5.5885000;869
20190730;105500;5.5876000;5.5887000;5.5745000;5.5854000;927
20190730;105600;5.5850000;5.5865500;5.5750000;5.5852000;802
20190730;105700;5.5860000;5.5867100;5.5725000;5.5823000;844
20190730;105800;5.5853500;5.5853500;5.5690000;5.5825000;1354
20190730;105900;5.5811000;5.5835000;5.5675000;5.5815000;1176
20190730;110000;5.5806000;5.5832000;5.5685000;5.5794000;841
20190730;110100;5.5788000;5.5811300;5.5625000;5.5762000;1801
20190730;110200;5.5756000;5.5777000;5.5640000;5.5769000;1374
20190730;110300;5.5767600;5.5776900;5.5660000;5.5761000;777
20190730;110400;5.5771000;5.5787200;5.5645000;5.5769000;796
20190730;110500;5.5763000;5.5785000;5.5750000;5.5781000;415
20190730;110600;5.5785000;5.5813000;5.5675000;5.5790200;1126
20190730;110700;5.5780000;5.5818000;5.5670000;5.5818000;738
20190730;110800;5.5807000;5.5819700;5.5680000;5.5803000;877
20190730;110900;5.5803000;5.5812000;5.5700000;5.5788000;411
20190730;111000;5.5799000;5.5813000;5.5780000;5.5806000;847
20190730;111100;5.5804000;5.5809700;5.5700000;5.5801000;527
20190730;111200;5.5792000;5.5801000;5.5780000;5.5800000;286
20190730;111300;5.5800000;5.5800000;5.5645000;5.5771000;1132
20190730;111400;5.5771100;5.5775000;5.5620000;5.5732000;1064
20190730;111500;5.5714000;5.5736900;5.5595000;5.5732000;782
20190730;111600;5.5732000;5.5753000;5.5620000;5.5731000;724
20190730;111700;5.5735000;5.5753000;5.5625000;5.5744000;1061
20190730;111800;5.5745000;5.5759700;5.5615000;5.5751000;802
20190730;111900;5.5751200;5.5756300;5.5594000;5.5703000;1298
20190730;112000;5.5704000;5.5738000;5.5589000;5.5724000;1289
20190730;112100;5.5729000;5.5747000;5.5619000;5.5732000;899
20190730;112200;5.5729000;5.5753200;5.5615000;5.5742200;1823
20190730;112300;5.5744900;5.5746000;5.5605000;5.5727000;1268
20190730;112400;5.5738000;5.5747400;5.5620000;5.5742000;1065
20190730;112500;5.5733000;5.5763700;5.5605000;5.5746000;1129
20190730;112600;5.5746000;5.5752500;5.5565000;5.5715000;1742
20190730;112700;5.5717000;5.5728000;5.5570000;5.5696000;1291
20190730;112800;5.5705000;5.5713400;5.5580000;5.5701000;677
20190730;112900;5.5701000;5.5711500;5.5575000;5.5691000;584
20190730;113000;5.5686000;5.5701300;5.5670000;5.5693000;461
20190730;113100;5.5676000;5.5695400;5.5580000;5.5680000;577
20190730;113200;5.5687000;5.5694800;5.5668000;5.5684000;373
20190730;113300;5.5686000;5.5706000;5.5570000;5.5692000;740
20190730;113400;5.5693000;5.5701900;5.5600000;5.5696000;653
20190730;113500;5.5687000;5.5704000;5.5676000;5.5698000;768
20190730;113600;5.5693700;5.5722000;5.5575000;5.5697000;834
20190730;113700;5.5704000;5.5727000;5.5600000;5.5605000;573
20190730;113800;5.5718100;5.5734000;5.5585000;5.5729000;857
20190730;113900;5.5729000;5.5731000;5.5610000;5.5712000;466
20190730;114000;5.5719000;5.5732000;5.5590000;5.5720000;762
20190730;114100;5.5720000;5.5721000;5.5580000;5.5715800;640
20190730;114200;5.5715800;5.5726000;5.5575000;5.5600000;858
20190730;114300;5.5717000;5.5728000;5.5600000;5.5709000;739
20190730;114400;5.5716000;5.5725000;5.5599000;5.5709000;572
20190730;114500;5.5719000;5.5721000;5.5694000;5.5704000;256
20190730;114600;5.5705000;5.5719000;5.5590000;5.5705000;581
20190730;114700;5.5719000;5.5724000;5.5590000;5.5722000;363
20190730;114800;5.5717800;5.5733300;5.5610000;5.5714000;926
20190730;114900;5.5726000;5.5732000;5.5570000;5.5706000;1244
20190730;115000;5.5713000;5.5717000;5.5599000;5.5709000;630
20190730;115100;5.5710000;5.5730500;5.5600000;5.5717000;582
20190730;115200;5.5710000;5.5748400;5.5610000;5.5732000;1400
20190730;115300;5.5723000;5.5751000;5.5595000;5.5717000;1095
20190730;115400;5.5720000;5.5758900;5.5600000;5.5755000;1149
20190730;115500;5.5756000;5.5756000;5.5630000;5.5739000;770
20190730;115600;5.5739000;5.5743000;5.5720000;5.5725000;341
20190730;115700;5.5721000;5.5742000;5.5721000;5.5739000;215
20190730;115800;5.5732500;5.5760000;5.5640000;5.5755000;457
20190730;115900;5.5755000;5.5773500;5.5645000;5.5765000;504
20190730;120000;5.5770000;5.5778500;5.5660000;5.5776000;331
20190730;120100;5.5774000;5.5777000;5.5670000;5.5762000;286
20190730;120200;5.5775000;5.5775000;5.5754000;5.5775000;161
20190730;120300;5.5775000;5.5784800;5.5675000;5.5767000;317
20190730;120400;5.5767000;5.5802000;5.5670000;5.5791000;982
20190730;120500;5.5792000;5.5796700;5.5645000;5.5771000;602
20190730;120600;5.5790000;5.5798000;5.5670000;5.5787000;453
20190730;120700;5.5796000;5.5799700;5.5680000;5.5791000;576
20190730;120800;5.5792000;5.5806000;5.5655000;5.5797500;758
20190730;120900;5.5804000;5.5811900;5.5660000;5.5786000;1053
20190730;121000;5.5796600;5.5810100;5.5700000;5.5799000;400
20190730;121100;5.5800000;5.5807000;5.5685000;5.5799000;548
20190730;121200;5.5790000;5.5829000;5.5713000;5.5804000;596
20190730;121300;5.5822000;5.5831500;5.5715000;5.5830000;600
20190730;121400;5.5830000;5.5830000;5.5797000;5.5806000;257
20190730;121500;5.5819000;5.5822000;5.5678000;5.5781000;742
20190730;121600;5.5789000;5.5798600;5.5680000;5.5789000;306
20190730;121700;5.5783000;5.5796700;5.5772000;5.5776000;274
20190730;121800;5.5778000;5.5799500;5.5640000;5.5777000;413
20190730;121900;5.5779000;5.5786000;5.5635000;5.5775000;436
20190730;122000;5.5780500;5.5791100;5.5655000;5.5771000;472
20190730;122100;5.5772000;5.5787000;5.5660000;5.5774500;353
20190730;122200;5.5635000;5.5779100;5.5635000;5.5775000;336
20190730;122300;5.5764000;5.5778000;5.5753000;5.5774000;315
20190730;122400;5.5769000;5.5774000;5.5640000;5.5757000;457
20190730;122500;5.5756000;5.5761700;5.5600000;5.5728000;714
20190730;122600;5.5743000;5.5750000;5.5610000;5.5613000;842
20190730;122700;5.5713000;5.5742800;5.5590000;5.5630000;758
20190730;122800;5.5728000;5.5743500;5.5635000;5.5723000;254
20190730;122900;5.5730000;5.5741000;5.5623000;5.5731000;299
20190730;123000;5.5730000;5.5739800;5.5645000;5.5733000;472
20190730;123100;5.5724000;5.5756500;5.5625000;5.5731000;602
20190730;123200;5.5729000;5.5760000;5.5729000;5.5752000;411
20190730;123300;5.5759000;5.5764000;5.5635000;5.5748000;572
20190730;123400;5.5748000;5.5759400;5.5630000;5.5756000;636
20190730;123500;5.5754000;5.5758500;5.5605000;5.5742000;454
20190730;123600;5.5742000;5.5759400;5.5620000;5.5754000;489
20190730;123700;5.5754000;5.5772100;5.5635000;5.5759000;763
20190730;123800;5.5766000;5.5767000;5.5640000;5.5752000;616
20190730;123900;5.5751000;5.5761500;5.5738000;5.5751000;282
20190730;124000;5.5758000;5.5760200;5.5630000;5.5753000;384
20190730;124100;5.5754000;5.5756700;5.5733000;5.5752000;345
20190730;124200;5.5752000;5.5756400;5.5605000;5.5747000;547
20190730;124300;5.5745000;5.5754000;5.5620000;5.5620000;406
20190730;124400;5.5738000;5.5748000;5.5620000;5.5747000;469
20190730;124500;5.5741000;5.5770000;5.5630000;5.5744000;1017
20190730;124600;5.5748000;5.5759000;5.5610000;5.5738000;997
20190730;124700;5.5752200;5.5758000;5.5610000;5.5746000;843
20190730;124800;5.5751000;5.5753800;5.5630000;5.5724000;793
20190730;124900;5.5735300;5.5742000;5.5610000;5.5724000;463
20190730;125000;5.5738000;5.5751000;5.5625000;5.5740000;651
20190730;125100;5.5740000;5.5742000;5.5605000;5.5739000;673
20190730;125200;5.5735900;5.5743000;5.5600000;5.5729000;775
20190730;125300;5.5728000;5.5732400;5.5600000;5.5729000;747
20190730;125400;5.5714000;5.5732000;5.5710000;5.5728100;309
20190730;125500;5.5723000;5.5731000;5.5595000;5.5720000;446
20190730;125600;5.5701000;5.5725700;5.5701000;5.5722000;459
20190730;125700;5.5706000;5.5727000;5.5704000;5.5726000;331
20190730;125800;5.5724000;5.5728300;5.5703000;5.5720000;671
20190730;125900;5.5720000;5.5729100;5.5702000;5.5710000;422
20190730;130000;5.5724000;5.5739400;5.5630000;5.5728000;527
20190730;130100;5.5734000;5.5804600;5.5615000;5.5791000;1733
20190730;130200;5.5781000;5.5798500;5.5650000;5.5770000;1495
20190730;130300;5.5781000;5.5784100;5.5750000;5.5782000;700
20190730;130400;5.5772000;5.5829000;5.5660000;5.5766000;1369
20190730;130500;5.5784000;5.5838000;5.5640000;5.5825000;1458
20190730;130600;5.5825000;5.5836000;5.5680000;5.5805000;1410
20190730;130700;5.5801000;5.5820000;5.5670000;5.5785000;1216
20190730;130800;5.5785000;5.5793000;5.5640000;5.5769000;910
20190730;130900;5.5740000;5.5795000;5.5665000;5.5774000;836
20190730;131000;5.5780900;5.5820000;5.5650000;5.5802000;864
20190730;131100;5.5808000;5.5828000;5.5781000;5.5818000;666
20190730;131200;5.5818000;5.5838000;5.5698000;5.5832000;1045
20190730;131300;5.5823000;5.5900000;5.5710000;5.5870000;1791
20190730;131400;5.5862000;5.5879500;5.5735000;5.5853000;1072
20190730;131500;5.5842000;5.5857000;5.5700000;5.5841000;1118
20190730;131600;5.5833700;5.5866000;5.5720000;5.5855000;1003
20190730;131700;5.5855000;5.5877000;5.5730000;5.5871000;1004
20190730;131800;5.5858000;5.5872000;5.5837000;5.5845000;795
20190730;131900;5.5866100;5.5881000;5.5760000;5.5853000;431
20190730;132000;5.5879000;5.5888000;5.5745000;5.5856000;874
20190730;132100;5.5859000;5.5944000;5.5770000;5.5902000;1744
20190730;132200;5.5890000;5.5918000;5.5765000;5.5890000;783
20190730;132300;5.5885000;5.5904000;5.5770000;5.5900000;722
20190730;132400;5.5895000;5.5904000;5.5778000;5.5861000;940
20190730;132500;5.5886000;5.5901000;5.5755000;5.5892000;878
20190730;132600;5.5892000;5.5894000;5.5859000;5.5890000;708
20190730;132700;5.5890000;5.5891000;5.5765000;5.5861000;1216
20190730;132800;5.5880000;5.5882000;5.5750000;5.5870000;567
20190730;132900;5.5870000;5.5873000;5.5720000;5.5863000;1295
20190730;133000;5.5851000;5.5866000;5.5725000;5.5849000;982
20190730;133100;5.5853000;5.5856000;5.5720000;5.5834000;772
20190730;133200;5.5841000;5.5850000;5.5828000;5.5846800;564
20190730;133300;5.5845000;5.5849100;5.5730000;5.5838000;584
20190730;133400;5.5835000;5.5842000;5.5817000;5.5834400;417
20190730;133500;5.5833000;5.5841000;5.5819000;5.5832100;310
20190730;133600;5.5821000;5.5833800;5.5710000;5.5795000;803
20190730;133700;5.5808000;5.5816000;5.5698000;5.5805000;365
20190730;133800;5.5809000;5.5815000;5.5680000;5.5800300;580
20190730;133900;5.5799500;5.5807000;5.5690000;5.5807000;862
20190730;134000;5.5792000;5.5817000;5.5690000;5.5815000;1065
20190730;134100;5.5805000;5.5817000;5.5792000;5.5816000;507
20190730;134200;5.5798000;5.5864000;5.5695000;5.5854000;1121
20190730;134300;5.5849700;5.5875700;5.5725000;5.5866000;1055
20190730;134400;5.5865000;5.5867300;5.5710000;5.5841600;912
20190730;134500;5.5838000;5.5847000;5.5700000;5.5839000;603
20190730;134600;5.5834000;5.5848000;5.5730000;5.5847000;601
20190730;134700;5.5837000;5.5860000;5.5705000;5.5844000;649
20190730;134800;5.5844000;5.5851500;5.5685000;5.5830000;915
20190730;134900;5.5830000;5.5834100;5.5725000;5.5817000;555
20190730;135000;5.5817000;5.5832300;5.5705000;5.5819000;1080
20190730;135100;5.5817000;5.5836500;5.5705000;5.5824000;1117
20190730;135200;5.5822000;5.5828000;5.5803000;5.5818000;265
20190730;135300;5.5813000;5.5830000;5.5805000;5.5823000;377
20190730;135400;5.5823000;5.5823000;5.5700000;5.5808000;366
20190730;135500;5.5815000;5.5831100;5.5796000;5.5811000;330
20190730;135600;5.5816000;5.5822000;5.5705000;5.5818000;469
20190730;135700;5.5815000;5.5820000;5.5799000;5.5817000;433
20190730;135800;5.5817000;5.5829900;5.5705000;5.5821000;537
20190730;135900;5.5820000;5.5839700;5.5710000;5.5839700;591
20190730;140000;5.5835000;5.5842000;5.5720000;5.5823000;667
20190730;140100;5.5836300;5.5839000;5.5700000;5.5809000;792
20190730;140200;5.5809000;5.5816000;5.5793000;5.5802000;295
20190730;140300;5.5795000;5.5813000;5.5665000;5.5802000;456
20190730;140400;5.5802000;5.5805300;5.5668000;5.5783000;964
20190730;140500;5.5786900;5.5789700;5.5675000;5.5770000;478
20190730;140600;5.5782700;5.5788000;5.5660000;5.5770000;694
20190730;140700;5.5773100;5.5777000;5.5650000;5.5771000;827
20190730;140800;5.5774000;5.5783000;5.5670000;5.5769000;467
20190730;140900;5.5776000;5.5777000;5.5761000;5.5777000;235
20190730;141000;5.5772000;5.5777000;5.5655000;5.5772900;430
20190730;141100;5.5774000;5.5791000;5.5665000;5.5770000;629
20190730;141200;5.5783000;5.5792000;5.5655000;5.5780000;545
20190730;141300;5.5791800;5.5792200;5.5645000;5.5786200;835
20190730;141400;5.5784900;5.5798000;5.5690000;5.5784000;967
20190730;141500;5.5790000;5.5791000;5.5635000;5.5772900;616
20190730;141600;5.5773000;5.5775000;5.5610000;5.5737000;1216
20190730;141700;5.5746000;5.5758000;5.5620000;5.5751000;1156
20190730;141800;5.5750000;5.5755500;5.5620000;5.5723000;957
20190730;141900;5.5730000;5.5734400;5.5590000;5.5709000;750
20190730;142000;5.5702000;5.5729200;5.5615000;5.5723000;442
20190730;142100;5.5733400;5.5733700;5.5610000;5.5710000;380
20190730;142200;5.5720000;5.5733400;5.5702000;5.5715000;572
20190730;142300;5.5717000;5.5718000;5.5553000;5.5651000;1114
20190730;142400;5.5651000;5.5699100;5.5560000;5.5699100;1316
20190730;142500;5.5699100;5.5705000;5.5555000;5.5694000;893
20190730;142600;5.5695000;5.5706700;5.5565000;5.5666000;1010
20190730;142700;5.5665000;5.5686700;5.5530000;5.5664000;755
20190730;142800;5.5665000;5.5694900;5.5565000;5.5692000;964
20190730;142900;5.5681000;5.5709900;5.5590000;5.5693000;983
20190730;143000;5.5702000;5.5703100;5.5570000;5.5668000;930
20190730;143100;5.5679000;5.5688200;5.5565000;5.5670000;691
20190730;143200;5.5686000;5.5708500;5.5555000;5.5700000;939
20190730;143300;5.5700000;5.5708500;5.5580000;5.5684000;546
20190730;143400;5.5684800;5.5687000;5.5540000;5.5679000;662
20190730;143500;5.5662000;5.5701700;5.5560000;5.5696000;772
20190730;143600;5.5686000;5.5703700;5.5570000;5.5685000;784
20190730;143700;5.5686600;5.5694300;5.5669000;5.5686000;515
20190730;143800;5.5694300;5.5711800;5.5575000;5.5701000;1422
20190730;143900;5.5700000;5.5709500;5.5590000;5.5684000;734
20190730;144000;5.5700800;5.5709500;5.5600000;5.5703000;371
20190730;144100;5.5703000;5.5706100;5.5590000;5.5694000;453
20190730;144200;5.5701400;5.5705600;5.5595000;5.5692000;980
20190730;144300;5.5705000;5.5730000;5.5580000;5.5719000;855
20190730;144400;5.5729000;5.5738800;5.5605000;5.5735000;1039
20190730;144500;5.5721000;5.5738800;5.5640000;5.5722300;840
20190730;144600;5.5726000;5.5738500;5.5615000;5.5719000;581
20190730;144700;5.5730000;5.5751000;5.5595000;5.5732000;1439
20190730;144800;5.5730000;5.5758500;5.5620000;5.5750000;750
20190730;144900;5.5752300;5.5762000;5.5575000;5.5675000;1309
20190730;145000;5.5687100;5.5709000;5.5545000;5.5691100;1144
20190730;145100;5.5696000;5.5752000;5.5590000;5.5737000;1454
20190730;145200;5.5723000;5.5751300;5.5615000;5.5741000;975
20190730;145300;5.5732000;5.5746700;5.5633000;5.5740000;534
20190730;145400;5.5735000;5.5748800;5.5615000;5.5719000;742
20190730;145500;5.5705000;5.5726400;5.5565000;5.5710000;1066
20190730;145600;5.5703000;5.5729000;5.5565000;5.5702000;1016
20190730;145700;5.5702000;5.5703000;5.5570000;5.5691000;843
20190730;145800;5.5680000;5.5693000;5.5560000;5.5674000;740
20190730;145900;5.5683000;5.5694300;5.5560000;5.5662000;539
20190730;150000;5.5671400;5.5680000;5.5550000;5.5653000;557
20190730;150100;5.5666000;5.5679400;5.5555000;5.5661000;417
20190730;150200;5.5675000;5.5678600;5.5520000;5.5653500;1487
20190730;150300;5.5642000;5.5660000;5.5480000;5.5621000;838
20190730;150400;5.5625000;5.5630000;5.5455000;5.5582000;1516
20190730;150500;5.5587000;5.5604000;5.5395000;5.5534900;1731
20190730;150600;5.5534000;5.5602100;5.5415000;5.5591000;1705
20190730;150700;5.5580000;5.5604100;5.5460000;5.5565000;1203
20190730;150800;5.5563900;5.5583000;5.5460000;5.5583000;829
20190730;150900;5.5572000;5.5589000;5.5420000;5.5554000;797
20190730;151000;5.5554000;5.5570500;5.5440000;5.5568000;709
20190730;151100;5.5569000;5.5592200;5.5475000;5.5571000;750
20190730;151200;5.5571000;5.5577000;5.5440000;5.5551000;845
20190730;151300;5.5548000;5.5575000;5.5445000;5.5572000;595
20190730;151400;5.5572000;5.5594100;5.5470000;5.5594100;700
20190730;151500;5.5583000;5.5606000;5.5470000;5.5599600;1254
20190730;151600;5.5602000;5.5604000;5.5480000;5.5601000;422
20190730;151700;5.5599000;5.5604000;5.5455000;5.5601000;401
20190730;151800;5.5591000;5.5607000;5.5584000;5.5606000;305
20190730;151900;5.5605500;5.5612000;5.5490000;5.5604000;407
20190730;152000;5.5604000;5.5611000;5.5495000;5.5603000;328
20190730;152100;5.5610000;5.5631000;5.5490000;5.5618000;901
20190730;152200;5.5629000;5.5632000;5.5607000;5.5631000;363
20190730;152300;5.5631000;5.5637000;5.5612000;5.5636000;349
20190730;152400;5.5629700;5.5639600;5.5581000;5.5599000;1008
20190730;152500;5.5599000;5.5601000;5.5581000;5.5595000;393
20190730;152600;5.5596100;5.5602700;5.5440000;5.5595000;1245
20190730;152700;5.5584000;5.5603500;5.5490000;5.5601000;473
20190730;152800;5.5591000;5.5607400;5.5470000;5.5595000;263
20190730;152900;5.5605000;5.5609500;5.5525000;5.5600000;316
20190730;153000;5.5601000;5.5608700;5.5460000;5.5582700;1140
20190730;153100;5.5580000;5.5593000;5.5445000;5.5570600;1625
20190730;153200;5.5573000;5.5580000;5.5430000;5.5560000;886
20190730;153300;5.5553000;5.5583000;5.5440000;5.5572000;1130
20190730;153400;5.5557000;5.5599500;5.5455000;5.5575000;2007
20190730;153500;5.5582000;5.5605500;5.5450000;5.5600000;1336
20190730;153600;5.5598000;5.5610000;5.5450000;5.5572000;1189
20190730;153700;5.5586000;5.5601600;5.5435000;5.5541000;1836
20190730;153800;5.5532000;5.5560100;5.5400000;5.5527000;1799
20190730;153900;5.5420000;5.5560900;5.5410000;5.5552000;1770
20190730;154000;5.5538000;5.5557500;5.5430000;5.5550000;1730
20190730;154100;5.5550000;5.5584000;5.5448000;5.5581000;1102
20190730;154200;5.5580000;5.5602500;5.5460000;5.5595000;1016
20190730;154300;5.5595000;5.5603200;5.5445000;5.5580000;1053
20190730;154400;5.5579000;5.5584000;5.5450000;5.5574000;1298
20190730;154500;5.5575000;5.5605000;5.5465000;5.5587000;1006
20190730;154600;5.5603000;5.5608000;5.5579000;5.5603000;1106
20190730;154700;5.5602500;5.5607000;5.5581000;5.5598000;695
20190730;154800;5.5587000;5.5614000;5.5586000;5.5607000;710
20190730;154900;5.5607000;5.5617900;5.5478000;5.5594000;764
20190730;155000;5.5594000;5.5615000;5.5485000;5.5598000;744
20190730;155100;5.5608000;5.5614000;5.5490000;5.5600000;593
20190730;155200;5.5604000;5.5618000;5.5490000;5.5617000;571
20190730;155300;5.5616500;5.5622000;5.5593000;5.5618000;387
20190730;155400;5.5618000;5.5621000;5.5592000;5.5618000;416
20190730;155500;5.5615200;5.5621000;5.5597000;5.5619000;379
20190730;155600;5.5619000;5.5619100;5.5490000;5.5595100;608
20190730;155700;5.5598000;5.5624000;5.5510000;5.5596000;750
20190730;155800;5.5599000;5.5618500;5.5470000;5.5603000;535
20190730;155900;5.5611000;5.5612000;5.5485000;5.5590000;472
20190730;160000;5.5585000;5.5603200;5.5500000;5.5595000;628
20190730;160100;5.5597000;5.5602900;5.5445000;5.5572000;964
20190730;160200;5.5583000;5.5614000;5.5460000;5.5613000;762
20190730;160300;5.5613700;5.5616000;5.5490000;5.5596000;691
20190730;160400;5.5593000;5.5614000;5.5490000;5.5604000;680
20190730;160500;5.5607000;5.5614400;5.5460000;5.5575000;931
20190730;160600;5.5584000;5.5605100;5.5475000;5.5599200;955
20190730;160700;5.5598900;5.5603000;5.5580000;5.5589000;463
20190730;160800;5.5592000;5.5600000;5.5460000;5.5595000;707
20190730;160900;5.5587000;5.5602500;5.5465000;5.5587000;534
20190730;161000;5.5597000;5.5605800;5.5485000;5.5601000;494
20190730;161100;5.5588000;5.5612000;5.5470000;5.5603000;551
20190730;161200;5.5609000;5.5611000;5.5590000;5.5605900;415
20190730;161300;5.5607500;5.5636200;5.5510000;5.5633000;625
20190730;161400;5.5633000;5.5637500;5.5611000;5.5637000;643
20190730;161500;5.5627000;5.5645000;5.5540000;5.5643000;353
20190730;161600;5.5632000;5.5664000;5.5520000;5.5647000;1155
20190730;161700;5.5647400;5.5670000;5.5525000;5.5654000;573
20190730;161800;5.5666000;5.5668000;5.5520000;5.5661000;691
20190730;161900;5.5652000;5.5667000;5.5530000;5.5656700;505
20190730;162000;5.5645000;5.5660000;5.5520000;5.5643000;798
20190730;162100;5.5643000;5.5690000;5.5525000;5.5673000;1591
20190730;162200;5.5683000;5.5694200;5.5555000;5.5663000;1010
20190730;162300;5.5662900;5.5678000;5.5525000;5.5675000;778
20190730;162400;5.5664000;5.5676000;5.5550000;5.5667000;521
20190730;162500;5.5667000;5.5685000;5.5550000;5.5682000;575
20190730;162600;5.5675000;5.5705000;5.5560000;5.5692000;948
20190730;162700;5.5682000;5.5700000;5.5590000;5.5690000;536
20190730;162800;5.5699000;5.5701500;5.5560000;5.5698000;692
20190730;162900;5.5700000;5.5725000;5.5575000;5.5719700;958
20190730;163000;5.5717000;5.5724000;5.5598000;5.5711000;572
20190730;163100;5.5711500;5.5717000;5.5600000;5.5711000;799
20190730;163200;5.5712000;5.5715000;5.5565000;5.5665000;993
20190730;163300;5.5666000;5.5687000;5.5530000;5.5667000;1164
20190730;163400;5.5667000;5.5694200;5.5530000;5.5670000;1294
20190730;163500;5.5670000;5.5684000;5.5530000;5.5677000;655
20190730;163600;5.5666000;5.5685000;5.5660000;5.5677000;772
20190730;163700;5.5679200;5.5681200;5.5550000;5.5661000;814
20190730;163800;5.5663900;5.5665000;5.5550000;5.5655000;677
20190730;163900;5.5652000;5.5660000;5.5634000;5.5652000;814
20190730;164000;5.5643000;5.5664000;5.5545000;5.5657000;1065
20190730;164100;5.5656000;5.5664000;5.5520000;5.5656000;1013
20190730;164200;5.5656000;5.5663200;5.5530000;5.5633000;998
20190730;164300;5.5635000;5.5635000;5.5500000;5.5625000;693
20190730;164400;5.5625000;5.5634000;5.5530000;5.5624000;550
20190730;164500;5.5628000;5.5634000;5.5608000;5.5622000;464
